site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;nb_guts;item_freq;time;fish_sp;grp1;grp3;grp6
vir;Actinopterygii;Holocentridae;Sargocentron;vexillarium;55;13;Polychaetes;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;4;42;NA;NA;Sargocentron vexillarium;Annelida;Annelida;Worm
vir;Actinopterygii;Holocentridae;Sargocentron;vexillarium;55;13;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;0.4;42;NA;NA;Sargocentron vexillarium;Copepoda;Hexanauplia;Copepoda
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;30.3;34;NA;NA;Myripristis jacobus;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Stomatopod_larvae;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;17.4;34;NA;NA;Myripristis jacobus;Zooplankton;Malacostraca;Zooplankton
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;14.9;34;NA;NA;Myripristis jacobus;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;11.2;34;NA;NA;Myripristis jacobus;Mysida;Malacostraca;Peracarida
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Polychaetes;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;7;34;NA;NA;Myripristis jacobus;Annelida;Annelida;Worm
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Fish_larvae;Fish_larvae;Chordata;Actinopterygii;NA;NA;NA;NA;5.4;34;NA;NA;Myripristis jacobus;Zooplankton;Actinopterygii;Zooplankton
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Hyperiid;Hyperiidea;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;3.2;34;NA;NA;Myripristis jacobus;Amphipoda;Malacostraca;Peracarida
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;2.4;34;NA;NA;Myripristis jacobus;Copepoda;Hexanauplia;Copepoda
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;1.8;34;NA;NA;Myripristis jacobus;Isopoda;Malacostraca;Peracarida
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Cephalopod larvae;Cephalopoda;Mollusca;Cephalopoda;NA;NA;NA;NA;1.5;34;NA;NA;Myripristis jacobus;Zooplankton;Cephalopoda;Zooplankton
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Hermit_crab_larvae;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;0.9;34;NA;NA;Myripristis jacobus;Zooplankton;Malacostraca;Zooplankton
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Scyllaridae_larvae;Scyllaridae;Arthropoda;Malacostraca;Decapoda;Scyllaridae;NA;NA;0.9;34;NA;NA;Myripristis jacobus;Zooplankton;Malacostraca;Zooplankton
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Ostracods;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;0.3;34;NA;NA;Myripristis jacobus;Ostracoda;Ostracoda;Zooplankton
vir;Actinopterygii;Mugilidae;Mugil;curema;17;4;Plants;Plantae;NA;NA;NA;NA;NA;NA;100;13;NA;NA;Mugil curema;Algae;Benthic autotroph;Benthic autotroph
vir;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;104;46;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;95.5;58;NA;NA;Sphyraena barracuda;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;104;46;Octopuses;Octopoda;Mollusca;Cephalopoda;Octopoda;NA;NA;NA;2.6;58;NA;NA;Sphyraena barracuda;Cephalopoda;Cephalopoda;Cephalopoda
vir;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;104;46;Scyllaridae_larvae;Scyllaridae;Arthropoda;Malacostraca;Decapoda;Scyllaridae;NA;NA;1.9;58;NA;NA;Sphyraena barracuda;Zooplankton;Malacostraca;Zooplankton
vir;Actinopterygii;Sphyraenidae;Sphyraena;picudilla;13;6;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;82.1;7;NA;NA;Sphyraena picudilla;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Sphyraenidae;Sphyraena;picudilla;13;6;Squids;Teuthida;Mollusca;Cephalopoda;Teuthida;NA;NA;NA;17.9;7;NA;NA;Sphyraena picudilla;Cephalopoda;Cephalopoda;Cephalopoda
vir;Actinopterygii;Atherinidae;Hypoatherina;harringtonensis;23;9;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;89.2;14;NA;NA;Hypoatherina harringtonensis;Copepoda;Hexanauplia;Copepoda
vir;Actinopterygii;Atherinidae;Hypoatherina;harringtonensis;23;9;Fish_larvae;Fish_larvae;Chordata;Actinopterygii;NA;NA;NA;NA;8.1;14;NA;NA;Hypoatherina harringtonensis;Zooplankton;Actinopterygii;Zooplankton
vir;Actinopterygii;Atherinidae;Hypoatherina;harringtonensis;23;9;Polychaeta_larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;2.7;14;NA;NA;Hypoatherina harringtonensis;Zooplankton;Annelida;Zooplankton
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Shrimp_larvae;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;35.6;9;NA;NA;Atherinomorus stipes;Zooplankton;Malacostraca;Zooplankton
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;30;9;NA;NA;Atherinomorus stipes;Copepoda;Hexanauplia;Copepoda
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Fish_scales;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;20;9;NA;NA;Atherinomorus stipes;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Barnacle appendages and larvae;Cirripedia;Arthropoda;Hexanauplia;NA;NA;NA;NA;10;9;NA;NA;Atherinomorus stipes;Cirripedia;Hexanauplia;Cirripedia
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;2.2;9;NA;NA;Atherinomorus stipes;Zooplankton;Actinopterygii;Zooplankton
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;2.2;9;NA;NA;Atherinomorus stipes;Foraminifera;Foraminifera;Foraminifera
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;77;30;NA;NA;Alphestes afer;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;7;30;NA;NA;Alphestes afer;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;6.8;30;NA;NA;Alphestes afer;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Octopuses;Octopoda;Mollusca;Cephalopoda;Octopoda;NA;NA;NA;2.5;30;NA;NA;Alphestes afer;Cephalopoda;Cephalopoda;Cephalopoda
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;46;29;NA;NA;Cephalopholis fulva;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;20.7;29;NA;NA;Cephalopholis fulva;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;17.2;29;NA;NA;Cephalopholis fulva;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;12.4;29;NA;NA;Cephalopholis fulva;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;66.7;31;NA;NA;Epinephelus adscensionis;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;20.1;31;NA;NA;Epinephelus adscensionis;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;4.4;31;NA;NA;Epinephelus adscensionis;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Gastropods;Cittarium pica;Mollusca;Gastropoda;Trochida;Tegulidae;Cittarium;pica;3.2;31;NA;NA;Epinephelus adscensionis;Gastropoda;Gastropoda;Gastropoda
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Acanthochiton_hemphili;Acanthochiton hemphili;Mollusca;Polyplacophora;Chitonida;Acanthochitonidae;Acanthochiton;hemphili;1.6;31;NA;NA;Epinephelus adscensionis;Polyplacophora;Polyplacophora;Polyplacophora
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;39.5;50;NA;NA;Epinephelus guttatus;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;21.1;50;NA;NA;Epinephelus guttatus;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Gonodactylus_oerstedii;Gonodactylus oerstedii;Arthropoda;Malacostraca;Stomatopoda;Gonodactylidae;Gonodactylus;oerstedii;16.6;50;NA;NA;Epinephelus guttatus;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;10.5;50;NA;NA;Epinephelus guttatus;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Octopus_briareus;Octopus briareus;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;briareus;7;50;NA;NA;Epinephelus guttatus;Cephalopoda;Cephalopoda;Cephalopoda
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Echiuroids;Echiuroidae;Annelida;Polychaeta;Echiura;NA;NA;NA;2;50;NA;NA;Epinephelus guttatus;Annelida;Annelida;Worm
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Panulirus_argus;Panulirus argus;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;argus;45.6;9;NA;NA;Epinephelus itajara;Achelata;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Scyllarides_aequinoctialis;Scyllarides aequinoctialis;Arthropoda;Malacostraca;Decapoda;Scyllaridae;Scyllarides;aequinoctialis;23.3;9;NA;NA;Epinephelus itajara;Achelata;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;13.3;9;NA;NA;Epinephelus itajara;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;12.2;9;NA;NA;Epinephelus itajara;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Eretmochelys_imbricata;Eretmochelys imbricata;Chordata;Reptilia;Testudines;Cheloniidae;Eretmochelys;imbricata;5.6;9;NA;NA;Epinephelus itajara;Sea turtles;Sea turtles;Sea turtles
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;54;153;NA;NA;Epinephelus striatus;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;22.5;153;NA;NA;Epinephelus striatus;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;5.5;153;NA;NA;Epinephelus striatus;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Cephalopods;Cephalopoda;Mollusca;Cephalopoda;NA;NA;NA;NA;5.2;153;NA;NA;Epinephelus striatus;Cephalopoda;Cephalopoda;Cephalopoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;5;153;NA;NA;Epinephelus striatus;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Spiny_lobster;Palinuridae;Arthropoda;Malacostraca;Decapoda;Palinuridae;NA;NA;3.5;153;NA;NA;Epinephelus striatus;Achelata;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Gastropods;Strombus gigas;Mollusca;Gastropoda;Littorinimorpha;Strombidae;Strombus;gigas;1.6;153;NA;NA;Epinephelus striatus;Gastropoda;Gastropoda;Gastropoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Hermit_crab;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;1.2;153;NA;NA;Epinephelus striatus;Anomura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Barbatia_cancellaria;Barbatia cancellaria;Mollusca;Bivalvia;Arcoida;Arcidae;Barbatia;cancellaria;0.7;153;NA;NA;Epinephelus striatus;Bivalvia;Bivalvia;Bivalvia
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;0.2;153;NA;NA;Epinephelus striatus;Isopoda;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;43.8;16;NA;NA;Hypoplectrus aberrans;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;18.7;16;NA;NA;Hypoplectrus aberrans;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;11.9;16;NA;NA;Hypoplectrus aberrans;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;6.3;16;NA;NA;Hypoplectrus aberrans;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;0.6;16;NA;NA;Hypoplectrus aberrans;Mysida;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Hypoplectrus;chlorurus;20;5;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;51.2;15;NA;NA;Hypoplectrus chlorurus;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;chlorurus;20;5;Blenniidae;Blenniidae;Chordata;Actinopterygii;Blenniiformes;Blenniidae;NA;NA;25;15;NA;NA;Hypoplectrus chlorurus;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Hypoplectrus;chlorurus;20;5;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;17.1;15;NA;NA;Hypoplectrus chlorurus;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;44.2;17;NA;NA;Hypoplectrus nigricans;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;29.4;17;NA;NA;Hypoplectrus nigricans;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;17.6;17;NA;NA;Hypoplectrus nigricans;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;5.9;17;NA;NA;Hypoplectrus nigricans;Mysida;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;2.9;17;NA;NA;Hypoplectrus nigricans;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;51;19;NA;NA;Hypoplectrus puella;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Periclimenes_sp;Periclimenes sp;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Periclimenes;sp;21.1;19;NA;NA;Hypoplectrus puella;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;10;19;NA;NA;Hypoplectrus puella;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;8.9;19;NA;NA;Hypoplectrus puella;Mysida;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;5.3;19;NA;NA;Hypoplectrus puella;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;3.7;19;NA;NA;Hypoplectrus puella;Isopoda;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Mycteroperca;bonaci;6;2;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;100;4;NA;NA;Mycteroperca bonaci;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Mycteroperca;interstitialis;8;3;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;100;5;NA;NA;Mycteroperca interstitialis;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Mycteroperca;tigris;59;25;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;100;34;NA;NA;Mycteroperca tigris;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Mycteroperca;venenosa;127;76;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;95.3;51;NA;NA;Mycteroperca venenosa;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Mycteroperca;venenosa;127;76;Sepiatheuthis_sepioidae;Sepiatheuthis sepioidae;Mollusca;Cephalopoda;Teuthida;Loliginidae;Sepiatheuthis;sepioidae;3.9;51;NA;NA;Mycteroperca venenosa;Cephalopoda;Cephalopoda;Cephalopoda
vir;Actinopterygii;Serranidae;Mycteroperca;venenosa;127;76;Tozeuma_sp;Tozeuma sp;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Tozeuma;sp;0.8;51;NA;NA;Mycteroperca venenosa;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;61.7;13;NA;NA;Paranthias furcifer;Copepoda;Hexanauplia;Copepoda
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Salps;Salpidae;Chordata;Thaliacea;Salpida;Salpidae;NA;NA;12.2;13;NA;NA;Paranthias furcifer;Tunicata;Tunicata;Tunicata
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Lucifer_faxani;Lucifer faxani;Arthropoda;Malacostraca;Decapoda;Luciferidae;Lucifer;faxani;11.9;13;NA;NA;Paranthias furcifer;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Hyperiid;Hyperiidea;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;3.1;13;NA;NA;Paranthias furcifer;Amphipoda;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;2.3;13;NA;NA;Paranthias furcifer;Mysida;Malacostraca;Peracarida
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Fish_larvae;Fish_larvae;Chordata;Actinopterygii;NA;NA;NA;NA;0.6;13;NA;NA;Paranthias furcifer;Zooplankton;Actinopterygii;Zooplankton
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Gastropoda_larvae;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;0.2;13;NA;NA;Paranthias furcifer;Zooplankton;Gastropoda;Zooplankton
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Eggs_unid;Eggs;NA;NA;NA;NA;NA;NA;0.1;13;NA;NA;Paranthias furcifer;Zooplankton;Eggs;Zooplankton
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;66.2;26;NA;NA;Cephalopholis cruentata;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;17.3;26;NA;NA;Cephalopholis cruentata;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Gonodactylus_oerstedii;Gonodactylus oerstedii;Arthropoda;Malacostraca;Stomatopoda;Gonodactylidae;Gonodactylus;oerstedii;8.9;26;NA;NA;Cephalopholis cruentata;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;3.8;26;NA;NA;Cephalopholis cruentata;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Gastropods;Strombus gigas;Mollusca;Gastropoda;Littorinimorpha;Strombidae;Strombus;gigas;3.8;26;NA;NA;Cephalopholis cruentata;Gastropoda;Gastropoda;Gastropoda
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Carideans;Caridea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;71.9;19;NA;NA;Serranus tigrinus;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;9.7;19;NA;NA;Serranus tigrinus;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;8.9;19;NA;NA;Serranus tigrinus;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;7.8;19;NA;NA;Serranus tigrinus;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;47.9;12;NA;NA;Rypticus saponaceus;Actinopterygii;Actinopterygii;Actinopterygii
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;34.2;12;NA;NA;Rypticus saponaceus;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;9.6;12;NA;NA;Rypticus saponaceus;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Pseudosquilla_ciliata;Pseudosquilla ciliata;Arthropoda;Malacostraca;Stomatopoda;Pseudosquillidae;Pseudosquilla;ciliata;8.3;12;NA;NA;Rypticus saponaceus;Stomatopoda;Malacostraca;Stomatopoda
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;45.8;12;NA;NA;Amblycirrhitus pinos;Copepoda;Hexanauplia;Copepoda
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;21.1;12;NA;NA;Amblycirrhitus pinos;Shrimp;Malacostraca;Decapoda
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;14.2;12;NA;NA;Amblycirrhitus pinos;Brachyura;Malacostraca;Decapoda
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Polychaetes;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;12.1;12;NA;NA;Amblycirrhitus pinos;Annelida;Annelida;Worm
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;2.5;12;NA;NA;Amblycirrhitus pinos;Isopoda;Malacostraca;Peracarida
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Amphipoda;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;2.1;12;NA;NA;Amblycirrhitus pinos;Amphipoda;Malacostraca;Peracarida
