site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;grp6;grp1;grp3;nb_guts;item_freq;time;fish_sp
vir;Actinopterygii;Holocentridae;Sargocentron;vexillarium;55;13;Polychaetes;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;4;Worm;Annelida;Polychaeta;42;NA;NA;Sargocentron vexillarium
vir;Actinopterygii;Holocentridae;Sargocentron;vexillarium;55;13;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;0.4;Copepoda;Copepoda;Hexanauplia;42;NA;NA;Sargocentron vexillarium
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;30.3;Decapoda;Shrimp;Malacostraca;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Stomatopod_larvae;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;17.4;Zooplankton;Zooplankton;Zooplankton;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;14.9;Decapoda;Crab;Malacostraca;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;11.2;Zooplankton;Zooplankton;Zooplankton;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Polychaetes;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;7;Worm;Annelida;Polychaeta;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Fish_larvae;Fish_larvae;Chordata;Actinopterygii;NA;NA;NA;NA;5.4;Zooplankton;Fish;Actinopterygii;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Hyperiid;Hyperiidea;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;3.2;Peracarida;Amphipoda;Malacostraca;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;2.4;Copepoda;Copepoda;Hexanauplia;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;1.8;Peracarida;Isopoda;Malacostraca;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Cephalopod larvae;Cephalopoda;Mollusca;Cephalopoda;NA;NA;NA;NA;1.5;Zooplankton;Zooplankton;Zooplankton;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Hermit_crab_larvae;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;0.9;Zooplankton;Paguroidea;Malacostraca;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Scyllaridae_larvae;Scyllaridae;Arthropoda;Malacostraca;Decapoda;Scyllaridae;NA;NA;0.9;Zooplankton;NA;NA;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Holocentridae;Myripristis;jacobus;46;12;Ostracods;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;0.3;Zooplankton;Ostracoda;Ostracoda;34;NA;NA;Myripristis jacobus
vir;Actinopterygii;Mugilidae;Mugil;curema;17;4;Plants;Plantae;NA;NA;NA;NA;NA;NA;100;Benthic autotroph;NA;NA;13;NA;NA;Mugil curema
vir;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;104;46;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;95.5;Actinopterygii;Fish;Actinopterygii;58;NA;NA;Sphyraena barracuda
vir;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;104;46;Octopuses;Octopoda;Mollusca;Cephalopoda;Octopoda;NA;NA;NA;2.6;Cephalopoda;Cephalopoda;Cephalopoda;58;NA;NA;Sphyraena barracuda
vir;Actinopterygii;Sphyraenidae;Sphyraena;barracuda;104;46;Scyllaridae_larvae;Scyllaridae;Arthropoda;Malacostraca;Decapoda;Scyllaridae;NA;NA;1.9;Zooplankton;NA;NA;58;NA;NA;Sphyraena barracuda
vir;Actinopterygii;Sphyraenidae;Sphyraena;picudilla;13;6;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;82.1;Actinopterygii;Fish;Actinopterygii;7;NA;NA;Sphyraena picudilla
vir;Actinopterygii;Sphyraenidae;Sphyraena;picudilla;13;6;Squids;Teuthida;Mollusca;Cephalopoda;Teuthida;NA;NA;NA;17.9;Cephalopoda;Cephalopoda;Cephalopoda;7;NA;NA;Sphyraena picudilla
vir;Actinopterygii;Atherinidae;Hypoatherina;harringtonensis;23;9;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;89.2;Copepoda;Copepoda;Hexanauplia;14;NA;NA;Hypoatherina harringtonensis
vir;Actinopterygii;Atherinidae;Hypoatherina;harringtonensis;23;9;Fish_larvae;Fish_larvae;Chordata;Actinopterygii;NA;NA;NA;NA;8.1;Zooplankton;Fish;Actinopterygii;14;NA;NA;Hypoatherina harringtonensis
vir;Actinopterygii;Atherinidae;Hypoatherina;harringtonensis;23;9;Polychaeta_larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;2.7;Zooplankton;Zooplankton;Zooplankton;14;NA;NA;Hypoatherina harringtonensis
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Shrimp_larvae;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;35.6;Zooplankton;Zooplankton;Zooplankton;9;NA;NA;Atherinomorus stipes
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;30;Copepoda;Copepoda;Hexanauplia;9;NA;NA;Atherinomorus stipes
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Fish_scales;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;20;Actinopterygii;Fish;Actinopterygii;9;NA;NA;Atherinomorus stipes
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Barnacle appendages and larvae;Cirripedia;Arthropoda;Hexanauplia;NA;NA;NA;NA;10;Cirripedia;Cirripedia;Hexanauplia;9;NA;NA;Atherinomorus stipes
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;2.2;Zooplankton;Zooplankton;Zooplankton;9;NA;NA;Atherinomorus stipes
vir;Actinopterygii;Atherinidae;Atherinomorus;stipes;20;11;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;2.2;Foraminifera;Foraminifera;Foraminifera;9;NA;NA;Atherinomorus stipes
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;77;Decapoda;Crab;Malacostraca;30;NA;NA;Alphestes afer
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;7;Actinopterygii;Fish;Actinopterygii;30;NA;NA;Alphestes afer
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;6.8;Decapoda;Shrimp;Malacostraca;30;NA;NA;Alphestes afer
vir;Actinopterygii;Serranidae;Alphestes;afer;36;6;Octopuses;Octopoda;Mollusca;Cephalopoda;Octopoda;NA;NA;NA;2.5;Cephalopoda;Cephalopoda;Cephalopoda;30;NA;NA;Alphestes afer
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;46;Actinopterygii;Fish;Actinopterygii;29;NA;NA;Cephalopholis fulva
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;20.7;Decapoda;Shrimp;Malacostraca;29;NA;NA;Cephalopholis fulva
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;17.2;Decapoda;Crab;Malacostraca;29;NA;NA;Cephalopholis fulva
vir;Actinopterygii;Serranidae;Cephalopholis;fulva;58;29;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;12.4;Stomatopoda;Stomatopoda;Malacostraca;29;NA;NA;Cephalopholis fulva
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;66.7;Decapoda;Crab;Malacostraca;31;NA;NA;Epinephelus adscensionis
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;20.1;Actinopterygii;Fish;Actinopterygii;31;NA;NA;Epinephelus adscensionis
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;4.4;Decapoda;Shrimp;Malacostraca;31;NA;NA;Epinephelus adscensionis
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Gastropods;Cittarium pica;Mollusca;Gastropoda;Trochida;Tegulidae;Cittarium;pica;3.2;Gastropoda;Gastropoda;Gastropoda;31;NA;NA;Epinephelus adscensionis
vir;Actinopterygii;Serranidae;Epinephelus;adscensionis;56;25;Acanthochiton_hemphili;Acanthochiton hemphili;Mollusca;Polyplacophora;Chitonida;Acanthochitonidae;Acanthochiton;hemphili;1.6;Polyplacophora;Polyplacophora;Polyplacophora;31;NA;NA;Epinephelus adscensionis
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;39.5;Decapoda;Crab;Malacostraca;50;NA;NA;Epinephelus guttatus
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;21.1;Actinopterygii;Fish;Actinopterygii;50;NA;NA;Epinephelus guttatus
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Gonodactylus_oerstedii;Gonodactylus oerstedii;Arthropoda;Malacostraca;Stomatopoda;Gonodactylidae;Gonodactylus;oerstedii;16.6;Stomatopoda;Stomatopoda;Malacostraca;50;NA;NA;Epinephelus guttatus
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;10.5;Decapoda;Shrimp;Malacostraca;50;NA;NA;Epinephelus guttatus
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Octopus_briareus;Octopus briareus;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;briareus;7;Cephalopoda;Cephalopoda;Cephalopoda;50;NA;NA;Epinephelus guttatus
vir;Actinopterygii;Serranidae;Epinephelus;guttatus;110;60;Echiuroids;Echiuroidae;Annelida;Polychaeta;Echiura;NA;NA;NA;2;Worm;Annelida;Polychaeta;50;NA;NA;Epinephelus guttatus
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Panulirus_argus;Panulirus argus;Arthropoda;Malacostraca;Decapoda;Palinuridae;Panulirus;argus;45.6;Decapoda;NA;NA;9;NA;NA;Epinephelus itajara
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Scyllarides_aequinoctialis;Scyllarides aequinoctialis;Arthropoda;Malacostraca;Decapoda;Scyllaridae;Scyllarides;aequinoctialis;23.3;Decapoda;NA;NA;9;NA;NA;Epinephelus itajara
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;13.3;Actinopterygii;Fish;Actinopterygii;9;NA;NA;Epinephelus itajara
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;12.2;Decapoda;Crab;Malacostraca;9;NA;NA;Epinephelus itajara
vir;Actinopterygii;Serranidae;Epinephelus;itajara;9;0;Eretmochelys_imbricata;Eretmochelys imbricata;Chordata;Reptilia;Testudines;Cheloniidae;Eretmochelys;imbricata;5.6;Sea turtles;Sea turtles;Reptilia;9;NA;NA;Epinephelus itajara
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;54;Actinopterygii;Fish;Actinopterygii;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;22.5;Decapoda;Crab;Malacostraca;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;5.5;Stomatopoda;Stomatopoda;Malacostraca;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Cephalopods;Cephalopoda;Mollusca;Cephalopoda;NA;NA;NA;NA;5.2;Cephalopoda;Cephalopoda;Cephalopoda;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;5;Decapoda;Shrimp;Malacostraca;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Spiny_lobster;Palinuridae;Arthropoda;Malacostraca;Decapoda;Palinuridae;NA;NA;3.5;Decapoda;NA;NA;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Gastropods;Strombus gigas;Mollusca;Gastropoda;Littorinimorpha;Strombidae;Strombus;gigas;1.6;Gastropoda;Gastropoda;Gastropoda;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Hermit_crab;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;1.2;Decapoda;Paguroidea;Malacostraca;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Barbatia_cancellaria;Barbatia cancellaria;Mollusca;Bivalvia;Arcoida;Arcidae;Barbatia;cancellaria;0.7;Bivalvia;Bivalvia;Bivalvia;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Epinephelus;striatus;255;102;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;0.2;Peracarida;Isopoda;Malacostraca;153;NA;NA;Epinephelus striatus
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;43.8;Decapoda;Shrimp;Malacostraca;16;NA;NA;Hypoplectrus aberrans
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;18.7;Decapoda;Crab;Malacostraca;16;NA;NA;Hypoplectrus aberrans
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;11.9;Actinopterygii;Fish;Actinopterygii;16;NA;NA;Hypoplectrus aberrans
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;6.3;Stomatopoda;Stomatopoda;Malacostraca;16;NA;NA;Hypoplectrus aberrans
vir;Actinopterygii;Serranidae;Hypoplectrus;aberrans;25;9;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;0.6;Zooplankton;Zooplankton;Zooplankton;16;NA;NA;Hypoplectrus aberrans
vir;Actinopterygii;Serranidae;Hypoplectrus;chlorurus;20;5;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;51.2;Decapoda;Shrimp;Malacostraca;15;NA;NA;Hypoplectrus chlorurus
vir;Actinopterygii;Serranidae;Hypoplectrus;chlorurus;20;5;Blenniidae;Blenniidae;Chordata;Actinopterygii;Blenniiformes;Blenniidae;NA;NA;25;Actinopterygii;Fish;Actinopterygii;15;NA;NA;Hypoplectrus chlorurus
vir;Actinopterygii;Serranidae;Hypoplectrus;chlorurus;20;5;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;17.1;Decapoda;Crab;Malacostraca;15;NA;NA;Hypoplectrus chlorurus
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;44.2;Actinopterygii;Fish;Actinopterygii;17;NA;NA;Hypoplectrus nigricans
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;29.4;Decapoda;Shrimp;Malacostraca;17;NA;NA;Hypoplectrus nigricans
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;17.6;Decapoda;Crab;Malacostraca;17;NA;NA;Hypoplectrus nigricans
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;5.9;Zooplankton;Zooplankton;Zooplankton;17;NA;NA;Hypoplectrus nigricans
vir;Actinopterygii;Serranidae;Hypoplectrus;nigricans;35;18;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;2.9;Stomatopoda;Stomatopoda;Malacostraca;17;NA;NA;Hypoplectrus nigricans
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;51;Decapoda;Shrimp;Malacostraca;19;NA;NA;Hypoplectrus puella
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Periclimenes_sp;Periclimenes sp;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Periclimenes;sp;21.1;Decapoda;Shrimp;Malacostraca;19;NA;NA;Hypoplectrus puella
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;10;Actinopterygii;Fish;Actinopterygii;19;NA;NA;Hypoplectrus puella
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;8.9;Zooplankton;Zooplankton;Zooplankton;19;NA;NA;Hypoplectrus puella
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;5.3;Stomatopoda;Stomatopoda;Malacostraca;19;NA;NA;Hypoplectrus puella
vir;Actinopterygii;Serranidae;Hypoplectrus;puella;38;19;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;3.7;Peracarida;Isopoda;Malacostraca;19;NA;NA;Hypoplectrus puella
vir;Actinopterygii;Serranidae;Mycteroperca;bonaci;6;2;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;100;Actinopterygii;Fish;Actinopterygii;4;NA;NA;Mycteroperca bonaci
vir;Actinopterygii;Serranidae;Mycteroperca;interstitialis;8;3;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;100;Actinopterygii;Fish;Actinopterygii;5;NA;NA;Mycteroperca interstitialis
vir;Actinopterygii;Serranidae;Mycteroperca;tigris;59;25;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;100;Actinopterygii;Fish;Actinopterygii;34;NA;NA;Mycteroperca tigris
vir;Actinopterygii;Serranidae;Mycteroperca;venenosa;127;76;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;95.3;Actinopterygii;Fish;Actinopterygii;51;NA;NA;Mycteroperca venenosa
vir;Actinopterygii;Serranidae;Mycteroperca;venenosa;127;76;Sepiatheuthis_sepioidae;Sepiatheuthis sepioidae;Mollusca;Cephalopoda;Teuthida;Loliginidae;Sepiatheuthis;sepioidae;3.9;Cephalopoda;Cephalopoda;Cephalopoda;51;NA;NA;Mycteroperca venenosa
vir;Actinopterygii;Serranidae;Mycteroperca;venenosa;127;76;Tozeuma_sp;Tozeuma sp;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Tozeuma;sp;0.8;Decapoda;Shrimp;Malacostraca;51;NA;NA;Mycteroperca venenosa
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;61.7;Copepoda;Copepoda;Hexanauplia;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Salps;Salpidae;Chordata;Thaliacea;Salpida;Salpidae;NA;NA;12.2;Tunicata;Tunicata;Tunicata;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Lucifer_faxani;Lucifer faxani;Arthropoda;Malacostraca;Decapoda;Luciferidae;Lucifer;faxani;11.9;Decapoda;Shrimp;Malacostraca;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Hyperiid;Hyperiidea;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;3.1;Peracarida;Amphipoda;Malacostraca;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Mysids;Mysida;Arthropoda;Malacostraca;Mysida;NA;NA;NA;2.3;Zooplankton;Zooplankton;Zooplankton;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Fish_larvae;Fish_larvae;Chordata;Actinopterygii;NA;NA;NA;NA;0.6;Zooplankton;Fish;Actinopterygii;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Gastropoda_larvae;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;0.2;Zooplankton;Zooplankton;Zooplankton;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Paranthias;furcifer;13;0;Eggs_unid;Eggs;NA;NA;NA;NA;NA;NA;0.1;Zooplankton;Zooplankton;Zooplankton;13;NA;NA;Paranthias furcifer
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;66.2;Actinopterygii;Fish;Actinopterygii;26;NA;NA;Cephalopholis cruentata
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Alpheids;Alpheidae;Arthropoda;Malacostraca;Decapoda;Alpheidae;NA;NA;17.3;Decapoda;Shrimp;Malacostraca;26;NA;NA;Cephalopholis cruentata
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Gonodactylus_oerstedii;Gonodactylus oerstedii;Arthropoda;Malacostraca;Stomatopoda;Gonodactylidae;Gonodactylus;oerstedii;8.9;Stomatopoda;Stomatopoda;Malacostraca;26;NA;NA;Cephalopholis cruentata
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;3.8;Decapoda;Crab;Malacostraca;26;NA;NA;Cephalopholis cruentata
vir;Actinopterygii;Serranidae;Cephalopholis;cruentata;75;49;Gastropods;Strombus gigas;Mollusca;Gastropoda;Littorinimorpha;Strombidae;Strombus;gigas;3.8;Gastropoda;Gastropoda;Gastropoda;26;NA;NA;Cephalopholis cruentata
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Carideans;Caridea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;71.9;Decapoda;Shrimp;Malacostraca;19;NA;NA;Serranus tigrinus
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;9.7;Actinopterygii;Fish;Actinopterygii;19;NA;NA;Serranus tigrinus
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Stomatopod;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;8.9;Stomatopoda;Stomatopoda;Malacostraca;19;NA;NA;Serranus tigrinus
vir;Actinopterygii;Serranidae;Serranus;tigrinus;26;7;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;7.8;Decapoda;Crab;Malacostraca;19;NA;NA;Serranus tigrinus
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;47.9;Actinopterygii;Fish;Actinopterygii;12;NA;NA;Rypticus saponaceus
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;34.2;Decapoda;Shrimp;Malacostraca;12;NA;NA;Rypticus saponaceus
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;9.6;Decapoda;Crab;Malacostraca;12;NA;NA;Rypticus saponaceus
vir;Actinopterygii;Serranidae;Rypticus;saponaceus;27;15;Pseudosquilla_ciliata;Pseudosquilla ciliata;Arthropoda;Malacostraca;Stomatopoda;Pseudosquillidae;Pseudosquilla;ciliata;8.3;Stomatopoda;Stomatopoda;Malacostraca;12;NA;NA;Rypticus saponaceus
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Copepods;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;45.8;Copepoda;Copepoda;Hexanauplia;12;NA;NA;Amblycirrhitus pinos
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;21.1;Decapoda;Shrimp;Malacostraca;12;NA;NA;Amblycirrhitus pinos
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Crab;Crab;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;14.2;Decapoda;Crab;Malacostraca;12;NA;NA;Amblycirrhitus pinos
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Polychaetes;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;12.1;Worm;Annelida;Polychaeta;12;NA;NA;Amblycirrhitus pinos
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;2.5;Peracarida;Isopoda;Malacostraca;12;NA;NA;Amblycirrhitus pinos
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Amphipoda;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;2.1;Peracarida;Amphipoda;Malacostraca;12;NA;NA;Amblycirrhitus pinos
vir;Actinopterygii;Cirrhitidae;Amblycirrhitus;pinos;16;4;Tanaid;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;1.4;Peracarida;Tanaidacea;Malacostraca;12;NA;NA;Amblycirrhitus pinos
